637,912,6.728
555,901,6.762
479,887,6.795
408,873,6.828
344,857,6.862
286,841,6.895
237,826,6.928
196,813,6.961
163,802,6.995
138,794,7.028
123,788,7.061
116,786,7.095
136,738,7.128
128,791,7.161
147,798,7.195
175,807,7.228
211,819,7.261
255,833,7.295
306,850,7.328
366,865,7.361
431,880,7.394
503,895,7.428
581,908,7.461
663,919,7.494
748,926,7.528
837,932,7.561
926,934,7.594
1017,933,7.628
1106,928,7.661
1194,921,7.694
1279,910,7.728
1359,897,7.761
1435,883,7.794
1504,867,7.827
1567,850,7.861
1622,834,7.894
1668,820,7.927
1707,807,7.961
1736,797,7.994
1757,789,8.027
1769,784,8.061
1771,783,8.094
1765,785,8.127
1750,790,8.161
1726,798,8.194
1694,809,8.227
1654,822,8.26
1606,836,8.294
1550,850,8.327
1488,867,8.36
1419,881,8.394
1345,895,8.427
1266,907,8.46
1183,917,8.494
1096,924,8.527
1009,928,8.56
919,929,8.594
831,927,8.627
743,922,8.66
658,913,8.693
577,902,8.727
500,889,8.76
428,875,8.793
363,861,8.827
304,846,8.86
253,830,8.893
210,816,8.927
175,805,8.96
149,796,8.993
131,790,9.027
122,786,9.06
124,781,9.093
130,791,9.126
147,797,9.16
173,806,9.193
207,817,9.226
249,832,9.26
298,847,9.293
355,862,9.326
419,876,9.36
489,891,9.393
564,904,9.426
644,916,9.46
729,924,9.493
815,930,9.526
904,933,9.56
994,933,9.593
1083,929,9.626
1171,922,9.659
1256,912,9.693
1337,900,9.726
1412,885,9.759
1483,870,9.793
1546,854,9.826
1603,839,9.859
1651,824,9.893
1691,811,9.926
1722,800,9.959
1744,792,9.993
1758,786,10.026
1761,780,10.059
1758,785,10.093
1746,790,10.126
1724,798,10.159
1694,808,10.192
1656,820,10.226
1611,834,10.259
1557,849,10.292
1497,864,10.326
1430,879,10.359
1358,893,10.392
1280,905,10.426
1198,916,10.459
1114,923,10.492
1026,928,10.525
938,930,10.559
850,928,10.592
763,924,10.625
678,916,10.659
595,907,10.692
518,894,10.725
445,880,10.759
379,865,10.792
319,851,10.825
266,836,10.859
221,823,10.892
185,811,10.925
157,802,10.958
138,795,10.992
143,746,11.025
125,791,11.058
131,793,11.092
147,799,11.125
171,807,11.158
203,818,11.192
243,831,11.225
291,846,11.258
346,861,11.292
408,876,11.325
477,890,11.358
551,903,11.391
631,914,11.425
714,923,11.458
800,929,11.491
887,933,11.525
977,932,11.558
1065,929,11.591
1153,923,11.625
1238,914,11.658
1319,902,11.691
1395,888,11.725
1466,874,11.758
1530,858,11.791
1588,843,11.824
1637,828,11.858
1678,814,11.891
1711,803,11.924
1735,794,11.958
1750,788,11.991
1756,786,12.024
1754,786,12.058
1743,790,12.091
1723,797,12.124
1695,807,12.158
1659,818,12.191
1615,831,12.224
1563,846,12.257
1505,861,12.291
1440,876,12.324
1369,890,12.357
1294,902,12.391
1213,913,12.424
1130,921,12.457
1044,927,12.491
956,929,12.524
868,928,12.557
781,925,12.59
696,918,12.624
614,908,12.657
535,897,12.69
461,883,12.724
394,869,12.757
332,854,12.79
278,839,12.824
232,826,12.857
194,814,12.89
164,805,12.924
142,797,12.957
129,794,12.99
136,764,13.024
130,794,13.057
144,799,13.09
166,806,13.123
196,817,13.157
234,829,13.19
280,843,13.223
334,858,13.257
395,873,13.29
462,888,13.323
535,901,13.357
613,912,13.39
695,922,13.423
780,929,13.457
867,933,13.49
956,933,13.523
1045,931,13.557
1133,925,13.59
1217,917,13.623
1299,905,13.656
1376,892,13.69
1448,878,13.723
1513,862,13.756
1572,847,13.79
1623,832,13.823
1665,818,13.856
1699,806,13.89
1725,797,13.923
1743,791,13.956
1751,788,13.989
1751,787,14.023
1741,790,14.056
1724,796,14.089
1697,805,14.123
1663,816,14.156
1622,830,14.189
1572,844,14.223
1516,858,14.256
1452,873,14.289
1383,887,14.322
1310,900,14.356
1231,911,14.389
1148,920,14.422
1063,926,14.456
976,929,14.489
889,929,14.522
802,926,14.556
717,920,14.589
635,911,14.622
556,900,14.656
481,887,14.689
413,873,14.722
350,858,14.756
295,844,14.789
247,830,14.822
207,818,14.855
176,808,14.889
153,800,14.922
138,796,14.955
133,793,14.989
135,795,15.022
147,799,15.055
167,807,15.089
195,815,15.122
232,827,15.155
276,841,15.189
328,857,15.222
386,871,15.255
451,886,15.288
523,899,15.322
599,911,15.355
680,920,15.388
764,928,15.422
851,932,15.455
938,933,15.488
1026,931,15.522
1113,926,15.555
1198,918,15.588
1279,908,15.622
1356,895,15.655
1428,881,15.688
1495,866,15.722
1554,851,15.755
1606,836,15.788
1649,822,15.821
1685,810,15.855
1713,801,15.888
1731,794,15.921
1741,790,15.955
1742,789,15.988
1735,791,16.021
1719,797,16.055
1695,805,16.088
1663,815,16.121
1623,828,16.155
1575,842,16.188
1521,856,16.221
1459,871,16.254
1392,885,16.288
1319,898,16.321
1242,909,16.354
1161,919,16.388
1077,925,16.421
991,928,16.454
904,929,16.488
818,927,16.521
733,922,16.554
650,914,16.588
571,904,16.621
496,891,16.654
426,877,16.687
362,863,16.721
305,849,16.754
256,835,16.787
215,821,16.821
182,811,16.854
158,803,16.887
141,798,16.921
150,751,16.954
135,796,16.987
145,800,17.021
163,807,17.054
190,816,17.087
225,828,17.12
268,841,17.154
318,855,17.187
376,870,17.22
440,884,17.254
510,897,17.287
585,909,17.32
666,919,17.354
748,927,17.387
834,932,17.42
921,933,17.454
1009,932,17.487
1096,927,17.52
1181,920,17.553
1262,910,17.587
1340,898,17.62
1413,884,17.653
1480,870,17.687
1541,854,17.72
1594,839,17.753
1639,826,17.787
1676,813,17.82
1704,803,17.853
1725,796,17.887
1736,791,17.92
1739,790,17.953
1734,791,17.986
1720,796,18.02
1697,804,18.053
1667,814,18.086
1629,826,18.12
1583,839,18.153
1530,853,18.186
1471,868,18.22
1405,882,18.253
1334,895,18.286
1258,907,18.32
1178,916,18.353
1095,923,18.386
1010,928,18.419
924,929,18.453
838,927,18.486
753,922,18.519
670,915,18.553
590,905,18.586
515,893,18.619
444,881,18.653
380,867,18.686
322,853,18.719
271,840,18.753
228,826,18.786
194,815,18.819
167,807,18.852
149,800,18.886
156,753,18.919
139,798,18.952
147,801,18.986
164,806,19.019
189,815,19.052
221,827,19.086
262,840,19.119
311,853,19.152
367,868,19.186
429,882,19.219
498,895,19.252
572,907,19.285
650,917,19.319
733,925,19.352
817,930,19.385
903,933,19.419
990,932,19.452
1076,928,19.485
1161,922,19.519
1243,912,19.552
1321,901,19.585
1394,888,19.619
1461,873,19.652
1522,858,19.685
1576,844,19.719
1623,829,19.752
1661,817,19.785
1691,806,19.818
1713,799,19.852
1726,794,19.885
1730,791,19.918
1726,793,19.952
1714,797,19.985
1694,804,20.018
1665,814,20.052
1629,825,20.085
1585,838,20.118
1534,852,20.152
1476,866,20.185
1412,880,20.218
1342,893,20.251
1268,905,20.285
1190,915,20.318
1108,922,20.351
1024,927,20.385
938,929,20.418
853,928,20.451
768,924,20.485
685,917,20.518
605,908,20.551
529,897,20.585
458,884,20.618
392,871,20.651
333,857,20.684
281,843,20.718
237,831,20.751
201,818,20.784
173,810,20.818
153,804,20.851
143,800,20.884
141,799,20.918
147,802,20.951
162,807,20.984
186,816,21.018
218,826,21.051
256,839,21.084
304,853,21.117
358,867,21.151
420,881,21.184
487,894,21.217
560,906,21.251
637,917,21.284
718,925,21.317
803,930,21.351
888,933,21.384
975,933,21.417
1061,929,21.45
1146,923,21.484
1228,915,21.517
1306,903,21.55
1380,890,21.584
1448,876,21.617
1510,861,21.65
1565,846,21.684
1612,833,21.717
1652,820,21.75
1683,809,21.784
1706,800,21.817
1721,795,21.85
1727,792,21.884
1725,793,21.917
1714,796,21.95
1695,802,21.983
1668,811,22.017
1633,822,22.05
1591,835,22.083
1542,849,22.117
1486,863,22.15
1423,876,22.183
1355,890,22.217
1282,902,22.25
1205,913,22.283
1124,921,22.317
1041,925,22.35
957,928,22.383
872,928,22.416
787,925,22.45
704,918,22.483
624,910,22.516
548,899,22.55
476,887,22.583
409,874,22.616
349,860,22.65
296,846,22.683
250,833,22.716
213,822,22.75
183,813,22.783
162,806,22.816
150,803,22.849
146,801,22.883
150,803,22.916
164,808,22.949
185,816,22.983
215,826,23.016
252,838,23.049
298,851,23.083
351,865,23.116
410,879,23.149
476,892,23.182
548,904,23.216
624,914,23.249
704,924,23.282
787,930,23.316
872,933,23.349
958,933,23.382
1044,930,23.416
1128,925,23.449
1210,916,23.482
1288,905,23.516
1362,892,23.549
1430,879,23.582
1492,865,23.615
1548,849,23.649
1596,835,23.682
1637,823,23.715
1670,812,23.749
1694,803,23.782
1710,798,23.815
1718,795,23.849
1717,795,23.882
1708,798,23.915
1690,803,23.949
1665,811,23.982
1632,821,24.015
1592,834,24.049
1544,847,24.082
1490,861,24.115
1429,875,24.148
1362,889,24.182
1291,901,24.215
1215,912,24.248
1135,920,24.282
1053,925,24.315
969,929,24.348
885,929,24.382
801,926,24.415
718,921,24.448
637,913,24.482
561,902,24.515
488,890,24.548
421,877,24.581
360,864,24.615
305,850,24.648
259,837,24.681
220,826,24.715
189,817,24.748
166,810,24.781
152,806,24.815
163,758,24.848
150,805,24.881
161,809,24.915
182,816,24.948
210,826,24.981
247,836,25.014
290,850,25.048
342,864,25.081
401,876,25.114
465,891,25.148
536,903,25.181
611,914,25.214
690,923,25.248
772,929,25.281
857,933,25.314
943,934,25.348
1028,931,25.381
1112,926,25.414
1194,918,25.447
1273,908,25.481
1347,896,25.514
1416,882,25.547
1480,868,25.581
1536,853,25.614
1586,839,25.647
1627,826,25.681
1661,815,25.714
1687,806,25.747
1704,799,25.781
1713,796,25.814
1714,795,25.847
1706,797,25.881
1691,803,25.914
1667,810,25.947
1636,820,25.98
1597,832,26.014
1551,845,26.047
1498,859,26.08
1439,873,26.114
1374,886,26.147
1304,898,26.18
1229,909,26.214
1151,918,26.247
1069,925,26.28
986,928,26.314
902,929,26.347
818,927,26.38
736,922,26.413
655,915,26.447
578,905,26.48
505,894,26.513
437,881,26.547
375,868,26.58
320,854,26.613
272,841,26.647
232,830,26.68
199,821,26.713
176,813,26.747
160,809,26.78
170,757,26.813
174,753,26.846
165,811,26.88
183,818,26.913
210,827,26.946
245,838,26.98
288,849,27.013
339,862,27.046
396,875,27.08
459,889,27.113
528,901,27.146
602,912,27.18
680,921,27.213
761,927,27.246
845,931,27.279
929,932,27.313
1014,930,27.346
1097,926,27.379
1179,919,27.413
1258,909,27.446
1332,897,27.479
1402,885,27.513
1465,871,27.546
1522,856,27.579
1572,843,27.613
1615,830,27.646
1650,818,27.679
1677,809,27.712
1695,802,27.746
1705,796,27.779
1707,795,27.812
1701,798,27.846
1687,802,27.879
1665,809,27.912
1635,820,27.946
1598,831,27.979
1553,844,28.012
1502,858,28.046
1444,871,28.079
1381,884,28.112
1312,897,28.145
1239,908,28.179
1161,917,28.212
1081,924,28.245
999,927,28.279
915,929,28.312
833,928,28.345
750,923,28.379
670,917,28.412
592,908,28.445
518,897,28.479
450,885,28.512
387,872,28.545
331,858,28.578
282,845,28.612
240,832,28.645
206,823,28.678
181,816,28.712
164,811,28.745
173,759,28.778
156,809,28.812
164,812,28.845
182,817,28.878
207,826,28.912
240,837,28.945
281,849,28.978
330,862,29.012
386,875,29.045
448,888,29.078
516,900,29.111
589,912,29.145
666,921,29.178
746,928,29.211
829,932,29.245
913,934,29.278
997,932,29.311
1081,928,29.345
1163,922,29.378
1241,912,29.411
1316,901,29.445
1385,888,29.478
1449,874,29.511
1507,859,29.544
1558,845,29.578
1602,832,29.611
1638,821,29.644
1665,812,29.678
1685,805,29.711
1697,800,29.744
1700,799,29.778
1696,800,29.811
1683,804,29.844
1662,810,29.878
1634,820,29.911
1599,831,29.944
1556,844,29.977
1506,857,30.011
1449,869,30.044
1387,883,30.077
1320,896,30.111
1248,907,30.144
1172,916,30.177
1092,923,30.211
1011,928,30.244
928,930,30.277
845,929,30.311
763,925,30.344
683,919,30.377
605,910,30.41
531,900,30.444
462,887,30.477
399,874,30.51
341,861,30.544
291,848,30.577
248,837,30.61
214,827,30.644
187,819,30.677
169,813,30.71
160,807,30.744
158,810,30.777
165,813,30.81
181,818,30.843
204,827,30.877
237,837,30.91
276,849,30.943
324,862,30.977
378,875,31.01
439,888,31.043
506,900,31.077
579,911,31.11
655,921,31.143
735,928,31.177
817,933,31.21
900,935,31.243
985,934,31.276
1068,930,31.31
1149,923,31.343
1228,914,31.376
1303,903,31.41
1373,891,31.443
1438,877,31.476
1496,863,31.51
1548,849,31.543
1592,836,31.576
1629,824,31.61
1658,814,31.643
1679,807,31.676
1692,802,31.71
1696,799,31.743
1693,800,31.776
1682,804,31.809
1663,810,31.843
1636,819,31.876
1602,830,31.909
1560,842,31.943
1512,855,31.976
1457,868,32.009
1396,881,32.042
1330,894,32.076
1259,905,32.109
1184,914,32.142
1106,922,32.176
1026,927,32.209
943,930,32.242
861,929,32.276
779,926,32.309
699,921,32.342
621,913,32.376
547,902,32.409
477,891,32.442
413,878,32.476
355,866,32.509
304,853,32.542
260,842,32.575
224,832,32.609
196,823,32.642
176,817,32.675
165,813,32.709
163,812,32.742
168,816,32.775
183,820,32.809
206,828,32.842
236,837,32.875
275,849,32.909
321,861,32.942
374,874,32.975
434,886,33.008
500,899,33.042
571,911,33.075
646,920,33.108
725,928,33.142
806,933,33.175
889,935,33.208
973,934,33.242
1055,930,33.275
1137,924,33.308
1215,916,33.342
1290,904,33.375
1361,892,33.408
1426,879,33.442
1485,864,33.475
1537,851,33.508
1582,838,33.541
1620,826,33.575
1649,816,33.608
1671,808,33.641
1685,802,33.675
1691,800,33.708
1689,800,33.741
1679,803,33.775
1661,809,33.808
1635,818,33.841
1603,829,33.875
1562,839,33.908
1516,852,33.941
1462,866,33.974
1403,879,34.008
1268,902,34.074
1194,912,34.108
1117,920,34.141
1038,925,34.174
956,928,34.208
875,928,34.241
793,926,34.274
713,921,34.308
635,913,34.341
561,903,34.374
491,892,34.407
426,880,34.441
367,868,34.474
315,855,34.507
270,844,34.541
233,833,34.574
204,825,34.607
183,819,34.641
171,815,34.674
167,813,34.707
171,816,34.741
184,820,34.774
205,827,34.807
235,837,34.84
272,847,34.874
317,859,34.907
369,872,34.94
427,885,34.974
492,898,35.007
562,908,35.04
636,918,35.074
713,927,35.107
794,932,35.14
876,934,35.174
959,933,35.207
1041,931,35.24
1122,925,35.273
1200,917,35.307
1276,907,35.34
1346,895,35.373
1411,882,35.407
1471,868,35.44
1524,854,35.473
1569,841,35.507
1608,829,35.54
1639,818,35.573
1661,810,35.607
1676,804,35.64
1683,801,35.673
1682,802,35.706
1674,805,35.74
1657,810,35.773
1633,817,35.806
1601,828,35.84
1563,839,35.873
1517,852,35.906
1465,865,35.94
1407,878,35.973
1344,890,36.006
1275,902,36.04
1202,912,36.073
1127,919,36.106
1048,925,36.14
967,929,36.173
886,929,36.206
804,927,36.239
725,923,36.273
647,915,36.306
572,906,36.339
502,895,36.373
436,884,36.406
377,872,36.439
324,859,36.473
278,847,36.506
240,836,36.539
210,827,36.572
187,821,36.606
174,817,36.639
169,814,36.672
172,817,36.706
183,821,36.739
203,828,36.772
231,836,36.806
267,848,36.839
311,859,36.872
361,872,36.906
419,884,36.939
482,897,36.972
551,908,37.005
625,917,37.039
702,925,37.072
782,931,37.105
863,934,37.139
946,934,37.172
1028,931,37.205
1108,926,37.239
1187,918,37.272
1262,908,37.305
1332,896,37.339
1398,884,37.372
1458,870,37.405
1511,856,37.439
1558,843,37.472
1597,831,37.505
1629,821,37.538
1652,813,37.572
1668,807,37.605
1676,803,37.638
1677,804,37.672
1669,806,37.705
1654,811,37.738
1631,818,37.772
1601,827,37.805
1563,838,37.838
1519,851,37.872
1468,863,37.905
1412,876,37.938
1349,889,37.971
1282,900,38.005
1211,911,38.038
1135,919,38.071
1057,925,38.105
978,928,38.138
897,929,38.171
816,928,38.205
736,923,38.238
659,917,38.271
584,908,38.305
513,897,38.338
447,886,38.371
387,874,38.404
333,861,38.438
286,850,38.471
247,839,38.504
216,830,38.538
192,824,38.571
178,820,38.604
171,817,38.638
173,819,38.671
184,822,38.704
202,829,38.738
229,837,38.771
264,847,38.804
306,858,38.838
356,870,38.871
412,884,38.904
475,896,38.937
543,907,38.971
615,917,39.004
691,925,39.037
770,931,39.071
851,934,39.104
933,935,39.137
1015,932,39.17
1095,927,39.204
1174,920,39.237
1249,910,39.27
1319,899,39.304
1385,885,39.337
1445,872,39.37
1499,859,39.404
1546,846,39.437
1586,834,39.47
1619,823,39.504
1644,815,39.537
1661,809,39.57
1670,805,39.604
1657,762,39.637
1665,806,39.67
1651,811,39.703
1629,817,39.737
1600,826,39.77
1564,837,39.803
1521,849,39.837
1472,862,39.87
1416,874,39.903
1355,887,39.937
1289,898,39.97
1218,908,40.003
1144,918,40.037
1067,924,40.07
988,928,40.103
908,929,40.136
828,928,40.17
748,924,40.203
670,918,40.236
596,910,40.27
525,900,40.303
458,889,40.336
397,877,40.37
343,865,40.403
295,853,40.436
255,843,40.47
222,834,40.503
198,827,40.536
182,822,40.569
174,820,40.603
175,821,40.636
184,824,40.669
202,830,40.703
228,838,40.736
261,847,40.769
303,858,40.803
351,870,40.836
406,883,40.869
468,895,40.902
535,906,40.936
606,916,40.969
682,924,41.002
760,930,41.036
841,934,41.069
922,935,41.102
1003,933,41.136
1083,928,41.169
1162,921,41.202
1237,912,41.236
1308,900,41.269
1373,888,41.302
1434,876,41.336
1489,862,41.369
1536,849,41.402
1577,836,41.435
1610,826,41.469
1636,817,41.502
1654,811,41.535
1663,807,41.569
1666,805,41.602
1661,807,41.635
1648,811,41.669
1627,818,41.702
1599,826,41.735
1565,837,41.769
1523,849,41.802
1475,861,41.835
1420,873,41.868
1361,886,41.902
1296,897,41.935
1226,908,41.968
1153,916,42.002
1077,923,42.035
999,927,42.068
919,929,42.102
839,929,42.135
760,925,42.168
682,919,42.202
607,911,42.235
536,902,42.268
469,891,42.302
408,879,42.335
353,867,42.368
304,856,42.401
263,845,42.435
229,836,42.468
204,829,42.501
187,824,42.535
178,821,42.568
178,822,42.601
186,825,42.635
202,830,42.668
227,838,42.701
259,847,42.735
299,858,42.768
347,870,42.801
401,882,42.834
461,895,42.868
528,906,42.901
598,916,42.934
673,924,42.968
750,930,43.001
830,934,43.034
911,935,43.068
992,933,43.101
1072,929,43.134
1150,922,43.168
1225,913,43.201
1296,902,43.234
1362,890,43.267
1423,877,43.301
1478,864,43.334
1527,851,43.367
1568,839,43.401
1601,828,43.434
1628,819,43.467
1646,812,43.501
1657,807,43.534
1660,806,43.567
1656,807,43.601
1644,811,43.634
1625,817,43.667
1598,825,43.7
1565,835,43.734
1525,848,43.767
1478,860,43.8
1424,872,43.834
1366,884,43.867
1302,896,43.9
1234,906,43.934
1162,915,43.967
1086,922,44.0
1009,927,44.034
930,929,44.067
850,929,44.1
771,926,44.133
694,921,44.167
619,913,44.2
548,904,44.233
480,893,44.267
418,882,44.3
363,870,44.333
313,858,44.367
271,848,44.4
237,838,44.433
210,831,44.467
192,826,44.5
182,823,44.533
181,824,44.566
187,826,44.6
203,831,44.633
226,838,44.666
258,847,44.7
297,858,44.733
343,870,44.766
396,882,44.8
456,894,44.833
521,905,44.866
591,915,44.9
664,923,44.933
741,930,44.966
821,934,45.0
901,935,45.033
982,934,45.066
1061,930,45.099
1139,923,45.133
1213,915,45.166
1285,904,45.199
1351,892,45.233
1412,880,45.266
1467,867,45.299
1516,854,45.333
1558,842,45.366
1592,830,45.399
1619,821,45.433
1639,814,45.466
1650,809,45.499
1655,807,45.532
1651,808,45.566
1641,812,45.599
1622,818,45.632
1597,825,45.666
1565,836,45.699
1525,846,45.732
1480,859,45.766
1428,871,45.799
1370,882,45.832
1307,894,45.865
1240,905,45.899
1169,914,45.932
1095,921,45.965
1018,926,45.999
939,929,46.032
861,929,46.065
782,927,46.099
705,922,46.132
630,915,46.165
558,906,46.199
491,895,46.232
429,884,46.265
372,873,46.299
322,862,46.332
279,851,46.365
244,842,46.398
216,834,46.432
197,829,46.465
186,825,46.498
185,821,46.532
189,828,46.565
203,832,46.598
226,839,46.632
256,848,46.665
294,859,46.698
339,870,46.732
392,882,46.765
450,894,46.798
515,905,46.831
584,915,46.865
657,923,46.898
733,930,46.931
811,934,46.965
891,935,46.998
971,934,47.031
1051,930,47.065
1128,924,47.098
1203,916,47.131
1274,905,47.165
1340,894,47.198
1401,881,47.231
1457,868,47.264
1506,855,47.298
1548,843,47.331
1583,832,47.364
1611,823,47.398
1631,816,47.431
1644,811,47.464
1649,809,47.498
1647,810,47.531
1637,812,47.564
1619,817,47.598
1595,825,47.631
1564,834,47.664
1526,845,47.697
1481,857,47.731
1431,869,47.764
1374,882,47.797
1313,893,47.831
1246,904,47.864
1176,913,47.897
1103,920,47.931
1027,926,47.964
949,929,47.997
871,929,48.031
793,927,48.064
716,923,48.097
641,916,48.13
570,907,48.164
502,897,48.197
439,886,48.23
382,875,48.264
331,864,48.297
288,853,48.33
251,845,48.364
223,836,48.397
203,831,48.43
191,828,48.464
188,826,48.497
192,829,48.53
205,834,48.563
226,840,48.597
255,849,48.63
292,859,48.663
337,869,48.697
388,881,48.73
446,893,48.763
509,903,48.797
577,914,48.83
649,922,48.863
725,929,48.897
803,933,48.93
882,935,48.963
962,934,48.996
1041,931,49.03
1118,925,49.063
1192,916,49.096
1263,906,49.13
1330,895,49.163
1391,883,49.196
1447,870,49.23
1497,857,49.263
1539,845,49.296
1575,834,49.33
1603,824,49.363
1624,817,49.396
1638,812,49.429
1644,810,49.463
1642,810,49.496
1633,812,49.529
1617,817,49.563
1594,824,49.596
1564,833,49.629
1527,844,49.663
1483,856,49.696
1434,868,49.729
1378,880,49.763
1318,891,49.796
1253,902,49.829
1184,912,49.863
1111,919,49.896
1036,924,49.929
959,928,49.962
882,929,49.996
804,927,50.029
727,923,50.062
652,917,50.096
581,909,50.129
513,900,50.162
449,889,50.196
392,877,50.229
341,866,50.262
296,856,50.296
259,846,50.329
230,838,50.362
209,832,50.395
196,829,50.429
192,827,50.462
195,829,50.495
207,833,50.529
228,839,50.562
255,849,50.595
292,858,50.629
335,870,50.662
385,881,50.695
441,893,50.728
504,904,50.762
572,914,50.795
643,922,50.828
718,929,50.862
796,934,50.895
874,935,50.928
953,935,50.962
1032,932,50.995
1109,926,51.028
1183,918,51.062
1254,908,51.095
1321,897,51.128
1382,885,51.162
1439,872,51.195
1488,859,51.228
1531,847,51.261
1567,836,51.295
1596,826,51.328
1618,818,51.361
1632,812,51.395
1639,809,51.428
1638,809,51.461
1630,812,51.495
1615,816,51.528
1593,825,51.561
1564,834,51.595
1528,844,51.628
1485,855,51.661
1437,867,51.694
1383,879,51.728
1323,890,51.761
1259,901,51.794
1191,911,51.828
1119,918,51.861
1045,924,51.894
969,928,51.928
892,928,51.961
815,927,51.994
738,924,52.028
664,918,52.061
592,910,52.094
524,901,52.127
460,891,52.161
402,879,52.194
351,869,52.227
305,858,52.261
237,841,52.327
215,836,52.361
201,832,52.394
196,831,52.427
199,832,52.461
210,836,52.494
229,842,52.527
256,849,52.56
291,859,52.594
334,869,52.627
383,881,52.66
439,892,52.694
501,903,52.727
567,913,52.76
638,921,52.794
712,928,52.827
789,933,52.86
867,935,52.894
946,935,52.927
1024,932,52.96
1101,926,52.993
1175,918,53.027
1246,908,53.06
1312,897,53.093
1374,885,53.127
1431,873,53.16
1481,860,53.193
1524,847,53.227
1561,836,53.26
1590,826,53.293
1612,819,53.327
1627,814,53.36
1634,809,53.393
1620,765,53.426
1628,812,53.46
1614,817,53.493
1592,823,53.526
1564,831,53.56
1529,841,53.593
1488,853,53.626
1440,865,53.66
1387,877,53.693
1329,889,53.726
1266,900,53.76
1198,910,53.793
1128,917,53.826
1054,924,53.859
978,928,53.893
902,929,53.926
824,928,53.959
748,925,53.993
674,920,54.026
602,912,54.059
534,903,54.093
469,893,54.126
411,883,54.159
358,872,54.193
312,862,54.226
273,852,54.259
242,844,54.292
219,839,54.326
204,835,54.359
198,833,54.392
200,834,54.426
210,837,54.459
228,843,54.492
254,851,54.526
288,860,54.559
330,870,54.592
378,881,54.626
434,892,54.659
495,903,54.692
560,913,54.726
630,922,54.759
704,928,54.792
780,933,54.825
858,935,54.859
936,935,54.892
1015,932,54.925
1091,927,54.959
1165,920,54.992
1236,911,55.025
1302,900,55.059
