939,1008,17.655
984,1007,17.671
1030,1005,17.688
1074,1003,17.705
1119,1001,17.721
1163,996,17.738
1206,992,17.755
1249,987,17.771
1291,982,17.788
1332,976,17.804
1371,969,17.821
1409,962,17.838
1446,955,17.855
1481,947,17.871
1515,940,17.888
1547,932,17.904
1578,925,17.921
1606,918,17.938
1632,911,17.954
1656,904,17.971
1679,898,17.988
1699,892,18.004
1717,886,18.021
1732,882,18.038
1746,877,18.054
1757,874,18.071
1766,871,18.088
1772,869,18.104
1776,867,18.121
1778,867,18.138
1778,867,18.154
1775,868,18.171
1770,871,18.188
1762,873,18.204
1753,877,18.221
1740,880,18.237
1726,885,18.254
1709,890,18.271
1691,896,18.288
1670,902,18.304
1646,909,18.321
1621,916,18.338
1594,923,18.354
1565,931,18.371
1534,938,18.387
1502,946,18.404
1468,954,18.421
1431,961,18.437
1394,968,18.454
1356,975,18.471
1316,981,18.487
1275,987,18.504
1232,992,18.521
1189,997,18.537
1146,1001,18.554
1101,1004,18.571
1057,1007,18.587
1011,1009,18.604
966,1011,18.621
920,1011,18.637
875,1010,18.654
830,1009,18.671
785,1007,18.687
741,1005,18.704
698,1002,18.72
655,997,18.737
613,993,18.754
572,988,18.771
533,983,18.787
494,977,18.804
457,970,18.821
422,963,18.837
388,956,18.854
356,949,18.87
325,943,18.887
296,935,18.904
269,929,18.92
244,923,18.937
221,916,18.954
201,910,18.97
182,905,18.987
165,899,19.004
150,895,19.02
138,891,19.037
128,887,19.054
119,885,19.07
113,883,19.087
110,882,19.104
108,881,19.12
109,881,19.137
111,882,19.154
116,884,19.17
123,886,19.187
132,888,19.204
144,892,19.22
157,896,19.237
173,900,19.254
190,905,19.27
210,911,19.287
231,917,19.304
255,923,19.32
280,929,19.337
307,936,19.354
336,943,19.37
367,949,19.387
399,956,19.403
433,963,19.42
469,969,19.437
506,976,19.453
544,981,19.47
583,986,19.487
623,991,19.503
665,995,19.52
707,999,19.537
750,1002,19.553
794,1004,19.57
838,1006,19.587
882,1007,19.603
927,1007,19.62
972,1007,19.637
1017,1005,19.653
1062,1003,19.67
1106,1002,19.687
1150,998,19.703
1194,993,19.72
1236,989,19.737
1278,984,19.753
1319,978,19.77
1359,971,19.787
1397,965,19.803
1434,958,19.82
1470,950,19.836
1504,943,19.853
1536,936,19.87
1567,928,19.886
1595,921,19.903
1622,914,19.92
1647,907,19.936
1670,901,19.953
1691,895,19.97
1709,889,19.986
1726,884,20.003
1740,880,20.02
1752,876,20.036
1761,873,20.053
1768,871,20.07
1773,870,20.086
1775,869,20.103
1776,869,20.12
1773,870,20.136
1769,872,20.153
1762,874,20.17
1753,877,20.186
1741,882,20.203
1727,885,20.22
1711,890,20.236
1693,896,20.253
1673,902,20.27
1651,908,20.286
1626,915,20.303
1600,923,20.32
1572,930,20.336
1541,938,20.353
1510,945,20.369
1476,953,20.386
1440,960,20.403
1403,967,20.419
1366,974,20.436
1327,981,20.453
1286,987,20.469
1244,992,20.486
1202,996,20.503
1159,1001,20.519
1114,1004,20.536
1069,1007,20.553
1025,1009,20.569
980,1011,20.586
935,1011,20.603
890,1012,20.619
845,1011,20.636
800,1009,20.653
756,1007,20.669
712,1004,20.686
670,1000,20.703
627,996,20.719
586,991,20.736
547,986,20.753
508,980,20.769
471,974,20.786
435,968,20.803
401,961,20.819
368,954,20.836
337,947,20.852
308,940,20.869
281,934,20.886
255,927,20.902
232,920,20.919
211,915,20.936
192,909,20.952
174,903,20.969
159,899,20.986
146,894,21.002
135,891,21.019
127,888,21.036
120,886,21.052
116,885,21.069
113,883,21.086
113,883,21.102
115,883,21.119
120,885,21.136
126,887,21.152
135,889,21.169
145,893,21.186
158,897,21.202
173,901,21.219
190,906,21.235
209,911,21.252
230,917,21.269
252,923,21.286
277,930,21.302
303,935,21.319
332,942,21.336
362,949,21.352
393,956,21.369
426,963,21.385
461,969,21.402
498,975,21.419
535,981,21.435
574,986,21.452
613,991,21.469
654,995,21.485
696,999,21.502
739,1003,21.519
782,1005,21.535
826,1007,21.552
870,1009,21.569
915,1009,21.585
959,1008,21.602
1004,1007,21.619
1049,1005,21.635
1093,1003,21.652
1137,1000,21.669
1180,996,21.685
1223,991,21.702
1265,987,21.719
1306,981,21.735
1346,975,21.752
1384,968,21.768
1421,962,21.785
1458,955,21.802
1492,948,21.818
1525,940,21.835
1555,933,21.852
1585,926,21.868
1612,919,21.885
1637,912,21.902
1661,905,21.918
1682,899,21.935
1701,894,21.952
1717,888,21.968
1732,884,21.985
